Sample,Time_us,Raw_u16,Voltage_V
8845,8845011,46507,2.341849
8846,8846015,53341,2.685974
8847,8847011,52332,2.635166
8848,8848008,44330,2.232227
8849,8849013,31527,1.587535
8850,8850011,19684,0.991183
8851,8851015,12787,0.643886
8852,8852011,13699,0.689810
8853,8853008,21877,1.101611
8854,8854012,34632,1.743886
8855,8855008,46539,2.343460
8856,8856012,53501,2.694030
8857,8857010,52636,2.650474
8858,8858015,44266,2.229004
8859,8859011,31671,1.594786
8860,8860008,19700,0.991989
8861,8861012,12819,0.645498
8862,8862008,13683,0.689004
8863,8863012,22069,1.111280
8864,8864009,34568,1.740664
8865,8865013,46587,2.345878
8866,8866011,53421,2.690002
8867,8867008,52652,2.651280
8868,8868012,44282,2.229810
8869,8869008,31671,1.594786
8870,8870012,19652,0.989572
8871,8871008,12803,0.644692
8872,8872012,13715,0.690616
8873,8873010,22005,1.108057
8874,8874010,34520,1.738247
8875,8875014,46587,2.345878
8876,8876010,53421,2.690002
8877,8877014,52508,2.644028
8878,8878010,44138,2.222559
8879,8879014,31591,1.590758
8880,8880011,19636,0.988766
8881,8881009,12787,0.643886
8882,8882014,13667,0.688199
8883,8883011,21925,1.104028
8884,8884015,34584,1.741469
8885,8885011,46507,2.341849
8886,8886008,53357,2.686780
8887,8887012,52524,2.644834
8888,8888008,44218,2.226587
8889,8889014,31543,1.588340
8890,8890012,19396,0.976681
8891,8891009,12803,0.644692
8892,8892013,13523,0.680948
8893,8893009,21973,1.106445
8894,8894013,34776,1.751138
8895,8895009,46619,2.347489
8896,8896013,53501,2.694030
8897,8897013,52556,2.646445
8898,8898011,44186,2.224976
8899,8899015,31591,1.590758
8900,8900011,19652,0.989572
8901,8901008,12755,0.642275
8902,8902012,13651,0.687393
8903,8903008,21925,1.104028
8904,8904012,34600,1.742275
8905,8905012,46491,2.341044
8906,8906010,53437,2.690808
8907,8907014,52556,2.646445
8908,8908010,44218,2.226587
8909,8909014,31623,1.592369
8910,8910010,19588,0.986349
8911,8911014,12771,0.643081
8912,8912011,13667,0.688199
8913,8913011,21957,1.105640
8914,8914008,34488,1.736635
8915,8915012,46539,2.343460
8916,8916009,53421,2.690002
8917,8917013,52508,2.644028
8918,8918009,44202,2.225782
8919,8919013,31543,1.588340
8920,8920009,19604,0.987155
8921,8921009,12771,0.643081
8922,8922014,13651,0.687393
8923,8923011,21909,1.103223
8924,8924015,34520,1.738247
8925,8925011,46475,2.340238
8926,8926015,53389,2.688391
8927,8927011,52364,2.636777
8928,8928008,44202,2.225782
8929,8929015,31639,1.593175
8930,8930012,19476,0.980709
8931,8931009,12819,0.645498
8932,8932013,13747,0.692227
8933,8933009,21989,1.107251
8934,8934013,34632,1.743886
8935,8935009,46587,2.345878
8936,8936013,53485,2.693225
8937,8937014,52380,2.637583
8938,8938011,44074,2.219336
8939,8939015,31607,1.591563
8940,8940011,19684,0.991183
8941,8941008,12787,0.643886
8942,8942012,13699,0.689810
8943,8943008,21941,1.104834
8944,8944012,34584,1.741469
8945,8945014,46539,2.343460
8946,8946011,53325,2.685168
8947,8947008,52668,2.652085
8948,8948012,44298,2.230616
8949,8949008,31767,1.599620
8950,8950012,19636,0.988766
8951,8951009,12723,0.640664
8952,8952013,13683,0.689004
8953,8953014,22101,1.112891
8954,8954011,34536,1.739052
8955,8955015,46587,2.345878
8956,8956011,53357,2.686780
8957,8957015,52508,2.644028
8958,8958011,44234,2.227393
8959,8959008,31687,1.595592
8960,8960012,19620,0.987961
8961,8961014,12771,0.643081
8962,8962012,13667,0.688199
8963,8963009,21973,1.106445
8964,8964013,34712,1.747915
8965,8965010,46587,2.345878
8966,8966014,53453,2.691614
8967,8967010,52556,2.646445
8968,8968014,44234,2.227393
8969,8969008,31687,1.595592
8970,8970008,19684,0.991183
8971,8971012,12787,0.643886
8972,8972009,13651,0.687393
8973,8973013,22037,1.109668
8974,8974009,34536,1.739052
8975,8975013,46571,2.345072
8976,8976009,53405,2.689196
8977,8977012,52540,2.645640
8978,8978010,44250,2.228198
8979,8979014,31591,1.590758
8980,8980010,19668,0.990378
8981,8981014,12787,0.643886
8982,8982010,13667,0.688199
8983,8983014,22021,1.108862
8984,8984011,34488,1.736635
8985,8985013,46603,2.346684
8986,8986012,53293,2.683557
8987,8987008,52508,2.644028
8988,8988012,44170,2.224170
8989,8989008,31495,1.585924
8990,8990012,19508,0.982321
8991,8991009,12611,0.635024
8992,8992013,13571,0.683365
8993,8993014,21877,1.101611
8994,8994012,34568,1.740664
8995,8995008,46475,2.340238
8996,8996012,53325,2.685168
8997,8997008,52684,2.652891
8998,8998012,44090,2.220142
8999,8999009,31767,1.599620
9000,9000013,19652,0.989572
9001,9001015,12787,0.643886
9002,9002012,13699,0.689810
9003,9003008,21989,1.107251
9004,9004012,34296,1.726967
9005,9005008,46395,2.336210
9006,9006012,53389,2.688391
9007,9007009,52428,2.640000
9008,9008013,44106,2.220948
9009,9009009,31623,1.592369
9010,9010013,19428,0.978292
9011,9011009,12883,0.648720
9012,9012013,13731,0.691421
9013,9013010,21925,1.104028
9014,9014014,34648,1.744692
9015,9015010,46571,2.345072
9016,9016014,53517,2.694836
9017,9017010,52588,2.648057
9018,9018009,44346,2.233033
9019,9019012,31655,1.593980
9020,9020009,19684,0.991183
9021,9021013,12819,0.645498
9022,9022009,13699,0.689810
9023,9023013,21989,1.107251
9024,9024009,34536,1.739052
9025,9025013,46683,2.350712
9026,9026011,53485,2.693225
9027,9027008,52556,2.646445
9028,9028012,44266,2.229004
9029,9029008,31719,1.597203
9030,9030012,19684,0.991183
9031,9031009,12819,0.645498
9032,9032013,13747,0.692227
9033,9033010,21973,1.106445
9034,9034008,34504,1.737441
9035,9035012,46779,2.355546
9036,9036008,53437,2.690808
9037,9037012,52540,2.645640
9038,9038009,44186,2.224976
9039,9039013,31575,1.589952
9040,9040009,19684,0.991183
9041,9041014,12771,0.643081
9042,9042011,13635,0.686587
9043,9043008,21877,1.101611
9044,9044012,34536,1.739052
9045,9045008,46443,2.338627
9046,9046012,53293,2.683557
9047,9047008,52524,2.644834
9048,9048012,44186,2.224976
9049,9049010,31479,1.585118
9050,9050009,19556,0.984738
9051,9051013,12643,0.636635
9052,9052009,13539,0.681753
9053,9053013,21733,1.094360
9054,9054010,34392,1.731801
9055,9055014,46571,2.345072
9056,9056010,53341,2.685974
9057,9057014,52460,2.641611
9058,9058012,44138,2.222559
9059,9059009,31623,1.592369
9060,9060013,19620,0.987961
9061,9061009,12739,0.641469
9062,9062013,13555,0.682559
9063,9063009,21925,1.104028
9064,9064013,34632,1.743886
9065,9065011,46555,2.344266
9066,9066009,53357,2.686780
9067,9067013,52492,2.643222
9068,9068009,44218,2.226587
9069,9069013,31575,1.589952
9070,9070009,19620,0.987961
9071,9071013,12819,0.645498
9072,9072010,13683,0.689004
9073,9073014,21973,1.106445
9074,9074011,34536,1.739052
9075,9075015,46587,2.345878
9076,9076011,53437,2.690808
9077,9077008,52492,2.643222
9078,9078012,44202,2.225782
9079,9079008,31703,1.596397
9080,9080012,19572,0.985544
9081,9081009,12611,0.635024
9082,9082014,13491,0.679336
9083,9083010,21797,1.097583
9084,9084014,34520,1.738247
9085,9085010,46427,2.337821
9086,9086014,53373,2.687585
9087,9087011,52492,2.643222
9088,9088015,44186,2.224976
9089,9089012,31623,1.592369
9090,9090010,19604,0.987155
9091,9091014,12739,0.641469
9092,9092010,13635,0.686587
9093,9093014,21909,1.103223
9094,9094011,34488,1.736635
9095,9095015,46443,2.338627
9096,9096011,53293,2.683557
9097,9097009,52540,2.645640
9098,9098015,44154,2.223364
9099,9099011,31623,1.592369
9100,9100015,19604,0.987155
9101,9101011,12707,0.639858
9102,9102008,13571,0.683365
9103,9103012,21909,1.103223
9104,9104008,34456,1.735024
9105,9105016,46619,2.347489
9106,9106008,53357,2.686780
9107,9107014,52492,2.643222
9108,9108010,44234,2.227393
9109,9109014,31575,1.589952
9110,9110010,19620,0.987961
9111,9111014,12659,0.637441
9112,9112011,13603,0.684976
9113,9113009,21925,1.104028
9114,9114014,34536,1.739052
9115,9115010,46507,2.341849
9116,9116014,53373,2.687585
9117,9117011,52492,2.643222
9118,9118015,44218,2.226587
9119,9119011,31655,1.593980
9120,9120015,19620,0.987961
9121,9121013,12739,0.641469
9122,9122011,13651,0.687393
9123,9123015,21957,1.105640
9124,9124011,34536,1.739052
9125,9125015,46539,2.343460
9126,9126011,53357,2.686780
9127,9127008,52540,2.645640
9128,9128012,44202,2.225782
9129,9129011,31623,1.592369
9130,9130008,19604,0.987155
9131,9131012,12771,0.643081
9132,9132009,13603,0.684976
9133,9133013,21925,1.104028
9134,9134009,34456,1.735024
9135,9135013,46411,2.337015
9136,9136009,53373,2.687585
9137,9137010,52604,2.648862
9138,9138008,44378,2.234644
9139,9139012,31655,1.593980
9140,9140009,19668,0.990378
9141,9141013,12787,0.643886
9142,9142009,13651,0.687393
9143,9143013,21973,1.106445
9144,9144009,34568,1.740664
9145,9145010,46491,2.341044
9146,9146015,53485,2.693225
9147,9147011,52572,2.647251
9148,9148008,44282,2.229810
9149,9149012,31671,1.594786
9150,9150008,19604,0.987155
9151,9151012,12787,0.643886
9152,9152009,13731,0.691421
9153,9153010,21893,1.102417
9154,9154013,34584,1.741469
9155,9155010,46491,2.341044
9156,9156014,53437,2.690808
9157,9157010,52524,2.644834
9158,9158014,44170,2.224170
9159,9159010,31655,1.593980
9160,9160014,19620,0.987961
9161,9161008,12803,0.644692
9162,9162015,13715,0.690616
9163,9163012,21957,1.105640
9164,9164008,34472,1.735830
9165,9165012,46539,2.343460
9166,9166009,53389,2.688391
9167,9167013,52524,2.644834
9168,9168009,44202,2.225782
9169,9169010,31687,1.595592
9170,9170014,19572,0.985544
9171,9171011,12707,0.639858
9172,9172015,13635,0.686587
9173,9173011,21909,1.103223
9174,9174015,34584,1.741469
9175,9175011,46475,2.340238
9176,9176008,53517,2.694836
9177,9177009,52668,2.652085
9178,9178015,44266,2.229004
9179,9179012,31639,1.593175
9180,9180008,19668,0.990378
9181,9181012,12787,0.643886
9182,9182008,13667,0.688199
9183,9183012,22037,1.109668
9184,9184009,34568,1.740664
9185,9185010,46603,2.346684
9186,9186015,53389,2.688391
9187,9187013,52492,2.643222
9188,9188010,44170,2.224170
9189,9189014,31607,1.591563
9190,9190010,19652,0.989572
9191,9191014,12771,0.643081
9192,9192010,13667,0.688199
9193,9193013,21989,1.107251
9194,9194010,34504,1.737441
9195,9195014,46523,2.342655
9196,9196011,53405,2.689196
9197,9197015,52492,2.643222
9198,9198011,44170,2.224170
9199,9199015,31575,1.589952
9200,9200011,19636,0.988766
9201,9201014,12819,0.645498
9202,9202013,13539,0.681753
9203,9203009,21813,1.098389
9204,9204013,34488,1.736635
9205,9205009,46619,2.347489
9206,9206013,53501,2.694030
9207,9207010,52556,2.646445
9208,9208014,44250,2.228198
9209,9209009,31703,1.596397
9210,9210008,19668,0.990378
9211,9211012,12803,0.644692
9212,9212008,13635,0.686587
9213,9213012,21957,1.105640
9214,9214008,34536,1.739052
9215,9215012,46571,2.345072
9216,9216009,53453,2.691614
9217,9217011,52476,2.642417
9218,9218015,44138,2.222559
9219,9219012,31671,1.594786
9220,9220008,19732,0.993600
9221,9221012,12755,0.642275
9222,9222008,13667,0.688199
9223,9223012,22021,1.108862
9224,9224009,34504,1.737441
9225,9225011,46523,2.342655
9226,9226010,53453,2.691614
9227,9227013,52524,2.644834
9228,9228010,44202,2.225782
9229,9229014,31607,1.591563
9230,9230010,19620,0.987961
9231,9231014,12755,0.642275
9232,9232010,13667,0.688199
9233,9233013,21973,1.106445
9234,9234011,34520,1.738247
9235,9235015,46651,2.349100
9236,9236011,53373,2.687585
9237,9237015,52508,2.644028
9238,9238011,44090,2.220142
9239,9239008,31591,1.590758
9240,9240012,19444,0.979098
9241,9241015,12547,0.631801
9242,9242013,13619,0.685782
9243,9243009,22005,1.108057
9244,9244013,34616,1.743081
9245,9245010,46555,2.344266
9246,9246014,53389,2.688391
9247,9247010,52508,2.644028
9248,9248014,44218,2.226587
9249,9249011,31623,1.592369
9250,9250008,19668,0.990378
9251,9251012,12787,0.643886
9252,9252008,13667,0.688199
9253,9253012,21957,1.105640
9254,9254009,34504,1.737441
9255,9255013,46539,2.343460
9256,9256009,53357,2.686780
9257,9257013,52460,2.641611
9258,9258011,44170,2.224170
9259,9259008,31655,1.593980
9260,9260012,19620,0.987961
9261,9261008,12787,0.643886
9262,9262012,13635,0.686587
9263,9263009,21925,1.104028
9264,9264013,34584,1.741469
9265,9265009,46475,2.340238
9266,9266014,53405,2.689196
9267,9267010,52492,2.643222
9268,9268014,44170,2.224170
9269,9269010,31559,1.589146
9270,9270014,19412,0.977487
9271,9271011,12595,0.634218
9272,9272015,13619,0.685782
9273,9273011,21893,1.102417
9274,9274009,34472,1.735830
9275,9275013,46395,2.336210
9276,9276009,53325,2.685168
9277,9277013,52412,2.639194
9278,9278009,44154,2.223364
9279,9279013,31527,1.587535
9280,9280010,19572,0.985544
9281,9281015,12803,0.644692
9282,9282012,13635,0.686587
9283,9283009,21845,1.100000
9284,9284013,34504,1.737441
9285,9285009,46411,2.337015
9286,9286013,53501,2.694030
9287,9287009,52460,2.641611
9288,9288013,44154,2.223364
9289,9289011,31623,1.592369
9290,9290009,19620,0.987961
9291,9291013,12771,0.643081
9292,9292009,13635,0.686587
9293,9293013,21957,1.105640
9294,9294009,34456,1.735024
9295,9295013,46507,2.341849
9296,9296010,53389,2.688391
9297,9297015,52508,2.644028
9298,9298012,44186,2.224976
9299,9299008,31607,1.591563
9300,9300012,19572,0.985544
9301,9301009,12739,0.641469
9302,9302013,13555,0.682559
9303,9303009,21973,1.106445
9304,9304013,34424,1.733413
9305,9305011,46411,2.337015
9306,9306010,53469,2.692419
9307,9307014,52620,2.649668
9308,9308010,44378,2.234644
9309,9309014,31463,1.584312
9310,9310010,19636,0.988766
9311,9311014,12723,0.640664
9312,9312011,13715,0.690616
9313,9313009,21925,1.104028
9314,9314013,34472,1.735830
9315,9315010,46587,2.345878
9316,9316014,53485,2.693225
9317,9317010,52572,2.647251
9318,9318014,44282,2.229810
9319,9319011,31719,1.597203
9320,9320015,19556,0.984738
9321,9321013,12755,0.642275
9322,9322011,13699,0.689810
9323,9323015,22021,1.108862
9324,9324011,34600,1.742275
9325,9325008,46491,2.341044
9326,9326012,53437,2.690808
9327,9327008,52588,2.648057
9328,9328012,44266,2.229004
9329,9329011,31623,1.592369
9330,9330009,19620,0.987961
9331,9331014,12707,0.639858
9332,9332010,13587,0.684170
9333,9333014,21861,1.100806
9334,9334011,34408,1.732607
9335,9335015,46491,2.341044
9336,9336011,53277,2.682751
9337,9337009,52588,2.648057
9338,9338015,44010,2.216114
9339,9339011,31527,1.587535
9340,9340008,19684,0.991183
9341,9341012,12835,0.646303
9342,9342008,13619,0.685782
9343,9343012,21973,1.106445
9344,9344008,34344,1.729384
9345,9345015,46523,2.342655
9346,9346013,53549,2.696448
9347,9347010,52620,2.649668
9348,9348014,44298,2.230616
9349,9349010,31703,1.596397
9350,9350014,19620,0.987961
9351,9351010,12739,0.641469
9352,9352014,13603,0.684976
9353,9353014,21893,1.102417
9354,9354011,34360,1.730190
9355,9355015,46523,2.342655
9356,9356011,53373,2.687585
9357,9357015,52460,2.641611
9358,9358011,44202,2.225782
9359,9359008,31687,1.595592
9360,9360012,19652,0.989572
9361,9361012,12771,0.643081
9362,9362010,13635,0.686587
9363,9363014,21989,1.107251
9364,9364011,34520,1.738247
9365,9365015,46539,2.343460
9366,9366011,53293,2.683557
9367,9367015,52460,2.641611
9368,9368011,44170,2.224170
9369,9369012,31511,1.586729
9370,9370009,19572,0.985544
9371,9371013,12579,0.633413
9372,9372009,13699,0.689810
9373,9373013,22021,1.108862
9374,9374009,34584,1.741469
9375,9375013,46651,2.349100
9376,9376010,53533,2.695642
9377,9377010,52620,2.649668
9378,9378008,44250,2.228198
9379,9379012,31703,1.596397
9380,9380008,19684,0.991183
9381,9381012,12755,0.642275
9382,9382009,13635,0.686587
9383,9383013,21973,1.106445
9384,9384009,34488,1.736635
9385,9385009,46475,2.340238
9386,9386013,53405,2.689196
9387,9387010,52508,2.644028
9388,9388014,44218,2.226587
9389,9389010,31575,1.589952
9390,9390014,19652,0.989572
9391,9391010,12771,0.643081
9392,9392014,13747,0.692227
9393,9393015,21701,1.092749
9394,9394012,34568,1.740664
9395,9395008,46443,2.338627
9396,9396012,53325,2.685168
9397,9397009,52492,2.643222
9398,9398013,44170,2.224170
9399,9399009,31543,1.588340
9400,9400013,19556,0.984738
9401,9401015,12595,0.634218
9402,9402012,13587,0.684170
9403,9403009,21749,1.095166
9404,9404013,34616,1.743081
9405,9405009,46619,2.347489
9406,9406013,53501,2.694030
9407,9407009,52604,2.648862
9408,9408013,44074,2.219336
9409,9409015,31655,1.593980
9410,9410013,19668,0.990378
9411,9411010,12803,0.644692
9412,9412014,13747,0.692227
9413,9413010,21941,1.104834
9414,9414014,34568,1.740664
9415,9415010,46555,2.344266
9416,9416014,53437,2.690808
9417,9417009,52540,2.645640
9418,9418014,44234,2.227393
9419,9419010,31687,1.595592
9420,9420014,19764,0.995212
9421,9421011,12787,0.643886
9422,9422015,13699,0.689810
9423,9423011,21973,1.106445
9424,9424015,34568,1.740664
9425,9425009,46491,2.341044
9426,9426015,53453,2.691614
9427,9427012,52540,2.645640
9428,9428008,44298,2.230616
9429,9429012,31623,1.592369
9430,9430008,19700,0.991989
9431,9431012,12803,0.644692
9432,9432009,13635,0.686587
9433,9433012,22037,1.109668
9434,9434011,34584,1.741469
9435,9435015,46491,2.341044
9436,9436011,53437,2.690808
9437,9437015,52492,2.643222
9438,9438011,44186,2.224976
9439,9439008,31671,1.594786
9440,9440012,19636,0.988766
9441,9441013,12691,0.639052
9442,9442013,13619,0.685782
9443,9443010,21941,1.104834
9444,9444014,34536,1.739052
9445,9445010,46411,2.337015
9446,9446014,53261,2.681946
9447,9447010,52460,2.641611
9448,9448014,44138,2.222559
9449,9449010,31575,1.589952
9450,9450015,19604,0.987155
9451,9451011,12739,0.641469
9452,9452015,13699,0.689810
9453,9453012,21829,1.099194
9454,9454008,34328,1.728579
9455,9455012,46443,2.338627
9456,9456008,53309,2.684362
9457,9457012,52348,2.635972
9458,9458009,44074,2.219336
9459,9459013,31463,1.584312
9460,9460010,19572,0.985544
9461,9461014,12787,0.643886
9462,9462010,13619,0.685782
9463,9463014,21973,1.106445
9464,9464010,34552,1.739858
9465,9465012,46555,2.344266
9466,9466010,53437,2.690808
9467,9467014,52492,2.643222
9468,9468010,44250,2.228198
9469,9469014,31607,1.591563
9470,9470010,19652,0.989572
9471,9471014,12771,0.643081
9472,9472011,13683,0.689004
9473,9473013,21941,1.104834
9474,9474010,34488,1.736635
9475,9475014,46571,2.345072
9476,9476010,53405,2.689196
9477,9477014,52460,2.641611
9478,9478011,44218,2.226587
9479,9479015,31591,1.590758
9480,9480011,19668,0.990378
9481,9481014,12787,0.643886
9482,9482012,13683,0.689004
9483,9483009,21845,1.100000
9484,9484013,34584,1.741469
9485,9485009,46427,2.337821
9486,9486013,53341,2.685974
9487,9487010,52508,2.644028
9488,9488014,44186,2.224976
9489,9489010,31543,1.588340
9490,9490014,19396,0.976681
9491,9491011,12595,0.634218
9492,9492015,13475,0.678531
9493,9493011,21733,1.094360
9494,9494015,34568,1.740664
9495,9495011,46507,2.341849
9496,9496008,53485,2.693225
9497,9497012,52476,2.642417
9498,9498009,44218,2.226587
9499,9499013,31511,1.586729
9500,9500009,19604,0.987155
9501,9501013,12739,0.641469
9502,9502010,13539,0.681753
9503,9503014,21845,1.100000
9504,9504010,34392,1.731801
9505,9505015,46427,2.337821
9506,9506012,53261,2.681946
9507,9507008,52652,2.651280
9508,9508012,44186,2.224976
9509,9509009,31751,1.598814
9510,9510013,19444,0.979098
9511,9511009,12835,0.646303
9512,9512013,13731,0.691421
9513,9513009,22005,1.108057
9514,9514008,34552,1.739858
9515,9515012,46651,2.349100
9516,9516008,53469,2.692419
9517,9517012,52572,2.647251
9518,9518009,44314,2.231421
9519,9519013,31511,1.586729
9520,9520009,19748,0.994406
9521,9521013,12547,0.631801
